消火栓名,消火栓名(英語),消火栓分類,消防団,管理番号,都道府県名,市区町村名,行政区名,住所,対象範囲の直径(m),配水管口径(mm),貯水量(t),緯度,経度,分離器（有、無）,標準地域コード
消火栓,,消火栓,鯖江第1分団,151,福井県,鯖江市,,旭町1丁目2-6,100,100,,35.9434496278,136.1873377306,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第1分団,152,福井県,鯖江市,,柳町3丁目1-5,120,100,,35.94298825,136.1917418556,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第1分団,153,福井県,鯖江市,,長泉寺町,120,100,,35.9514248278,136.191532075,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第1分団,154,福井県,鯖江市,,長泉寺町5-64,120,75,,35.9534495528,136.1933666806,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第1分団,155,福井県,鯖江市,,長泉寺町,120,100,,35.9550739139,136.1894320917,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第1分団,156,福井県,鯖江市,,本町3丁目,100,75,,35.9475077806,136.1854918722,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,1,福井県,鯖江市,,屋形町2-28,100,100,,35.9449042694,136.1828063861,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,2,福井県,鯖江市,,屋形町1,100,100,,35.9446736306,136.1840437028,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,3,福井県,鯖江市,,深江町8-5,120,200,,35.9411352944,136.1840031583,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,4,福井県,鯖江市,,横江町1丁目,120,100,,35.9409980444,136.1896701111,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,5,福井県,鯖江市,,宮前2丁目2－5,120,100,,35.9310104472,136.1893485861,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,8,福井県,鯖江市,,日の出町5-23,100,150,,35.9433971694,136.1861207222,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,9,福井県,鯖江市,,屋形町6-12,100,200,,35.9437779972,136.1841126778,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,10,福井県,鯖江市,,深江町4-19,120,200,,35.9430101611,136.1847712639,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,11,福井県,鯖江市,,日の出町5-3,120,100,,35.94270135,136.1858991972,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,12,福井県,鯖江市,,日の出町4-11,100,150,,35.9427281583,136.1876731972,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,13,福井県,鯖江市,,日の出町11-14,120,100,,35.9413719361,136.1885617722,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,14,福井県,鯖江市,,日の出町6-37,120,100,,35.9420264944,136.1870967472,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,15,福井県,鯖江市,,深江町8-1,120,200,,35.9419139778,136.1842617611,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,16,福井県,鯖江市,,住吉町1丁目2-24-1,120,75,,35.9431855722,136.1826978111,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,17,福井県,鯖江市,,住吉町1丁目11-23,120,75,,35.943612975,136.1815654833,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,18,福井県,鯖江市,,住吉町1丁目11-5,120,75,,35.9431527194,136.1814815278,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,19,福井県,鯖江市,,住吉町3丁目2-1,120,150,,35.9431516361,136.1801061556,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,20,福井県,鯖江市,,住吉町3丁目8-18,120,150,,35.9428440417,136.1784648667,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,21,福井県,鯖江市,,住吉町3丁目12-1,120,100,,35.9419424278,136.1781321167,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,22,福井県,鯖江市,,住吉町3丁目3-33,120,75,,35.94195325,136.1795191278,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,23,福井県,鯖江市,,住吉町1丁目4-1,120,100,,35.9420621944,136.1831720444,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,24,福井県,鯖江市,,住吉町1丁目7-5,120,100,,35.9405653833,136.1828368806,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,25,福井県,鯖江市,,住吉町1丁目14-14,120,75,,35.9410653194,136.18153895,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,26,福井県,鯖江市,,住吉町3丁目9-15,120,150,,35.9409067028,136.1802149083,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,27,福井県,鯖江市,,住吉町3丁目12-8,120,100,,35.9408762,136.1781291806,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,28,福井県,鯖江市,,住吉町3丁目6-19,120,75,,35.9417825833,136.1769435056,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,29,福井県,鯖江市,,住吉町3丁目14-21,120,75,,35.9410494167,136.1756915667,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,30,福井県,鯖江市,,住吉町2丁目13-15,120,75,,35.9401797444,136.1769262028,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,31,福井県,鯖江市,,住吉町2丁目10-15,120,100,,35.9392435278,136.1759719778,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,32,福井県,鯖江市,,住吉町2丁目8-14,120,150,,35.9385114889,136.1775655361,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,33,福井県,鯖江市,,住吉町2丁目13-3,120,100,,35.9398297389,136.1781055611,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,34,福井県,鯖江市,,住吉町2丁目7-5,120,75,,35.9390646111,136.1789044917,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,35,福井県,鯖江市,,住吉町2丁目15-8,120,150,,35.9394259444,136.1802265194,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,36,福井県,鯖江市,,住吉町2丁目5-8,120,150,,35.9383581278,136.1801407611,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,37,福井県,鯖江市,,住吉町2丁目3-1,120,100,,35.9392719333,136.1815291,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,38,福井県,鯖江市,,住吉町2丁目1-18,120,100,,35.9402531361,136.181793675,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,39,福井県,鯖江市,,舟津町2丁目4-22,120,75,,35.9392298472,136.1825961917,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,40,福井県,鯖江市,,舟津町2丁目4-1,120,200,,35.9390591889,136.1830385694,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,41,福井県,鯖江市,,舟津町2丁目1-35,120,75,,35.9402911361,136.1837695694,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,42,福井県,鯖江市,,日の出町7-17,120,100,,35.9411023972,136.18511685,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,43,福井県,鯖江市,,日の出町6-37,120,100,,35.9408440806,136.1867498278,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,44,福井県,鯖江市,,日の出町14-24,120,75,,35.9393723139,136.1867167833,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,45,福井県,鯖江市,,日の出町14-14,120,100,,35.9394064583,136.1883999528,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,46,福井県,鯖江市,,舟津町2丁目5-42,120,100,,35.9382981861,136.1835364389,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,47,福井県,鯖江市,,舟津町1丁目4-74,120,75,,35.938011875,136.1862073194,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,48,福井県,鯖江市,,舟津町3丁目4-33,120,200,,35.9376787556,136.1824509972,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,49,福井県,鯖江市,,舟津町3丁目6-13,120,200,,35.9370695944,136.1822560972,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,50,福井県,鯖江市,,舟津町4丁目9-18,120,75,,35.935979175,136.1809656889,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,51,福井県,鯖江市,,舟津町4丁目9-2,120,150,,35.9354056667,136.1816302222,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,52,福井県,鯖江市,,舟津町3丁目1-6,120,150,,35.9359849833,136.1836694139,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,53,福井県,鯖江市,,舟津町1丁目6-13,120,200,,35.9348583833,136.1857033222,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,54,福井県,鯖江市,,舟津町4丁目6-47,120,75,,35.9343072944,136.1838530472,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,55,福井県,鯖江市,,舟津町4丁目8-5,120,100,,35.9344080056,136.1825894472,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,56,福井県,鯖江市,,舟津町4丁目6-32,120,150,,35.9344258306,136.1814156417,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,57,福井県,鯖江市,,舟津町4丁目13-2,120,75,,35.9343789694,136.1804546944,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,58,福井県,鯖江市,,舟津町4丁目12-5,120,150,,35.9343360278,136.1796393778,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,59,福井県,鯖江市,,上鯖江2丁目2-11,120,150,,35.9362441944,136.1801616917,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,60,福井県,鯖江市,,上鯖江町2丁目10-1,120,150,,35.9347149444,136.1771463583,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,61,福井県,鯖江市,,上鯖江町2丁目2-2,120,100,,35.9343110306,136.1791789611,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,62,福井県,鯖江市,,上鯖江町6-7,120,75,,35.9332416972,136.1776851111,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,63,福井県,鯖江市,,舟津町5丁目1-2-26,120,75,,35.9330897972,136.1781931111,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,64,福井県,鯖江市,,舟津町5丁目1－5,120,75,,35.9323845278,136.1780745028,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,65,福井県,鯖江市,,舟津町5丁目2-7,120,75,,35.9313647833,136.1766228167,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,66,福井県,鯖江市,,舟津町5丁目4-20,120,50,,35.9303646972,136.1768110944,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,67,福井県,鯖江市,,舟津町4丁目16-9,120,100,,35.9311626917,136.1805126639,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,68,福井県,鯖江市,,舟津町4丁目15-27,120,75,,35.9311378444,136.1812098806,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,69,福井県,鯖江市,,舟津町4丁目12-12,120,150,,35.933387475,136.1795981139,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,70,福井県,鯖江市,,舟津町4丁目14-7,120,150,,35.9334379917,136.1810676222,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,71,福井県,鯖江市,,舟津町5丁目7－23,120,150,,35.9322743972,136.1781911722,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,72,福井県,鯖江市,,舟津町4丁目16-39,120,150,,35.9323164556,136.1791810056,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,73,福井県,鯖江市,,舟津町4丁目14-12,120,150,,35.9326250778,136.1808502222,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,88,福井県,鯖江市,,横江町1丁目10-12,120,150,,35.9428420722,136.1902027583,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,89,福井県,鯖江市,,横江町1丁目2-1,120,200,,35.9426520806,136.1908828389,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,90,福井県,鯖江市,,横江町2丁目3-2,120,150,,35.9428762028,136.1932144944,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,91,福井県,鯖江市,,横江町2丁目1-7,120,75,,35.9424654194,136.1920729917,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,92,福井県,鯖江市,,横江町1丁目1-20,120,100,,35.9418213306,136.1896456972,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,93,福井県,鯖江市,,横江町1丁目5-13,120,100,,35.9402968444,136.1904048111,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,94,福井県,鯖江市,,横江町2丁目5-6,120,200,,35.9410362222,136.1909455694,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,95,福井県,鯖江市,,横江町2丁目4-8,120,75,,35.9411255,136.1918212639,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,96,福井県,鯖江市,,横江町2丁目405,120,100,,35.9404708417,136.1921870944,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,97,福井県,鯖江市,,横江町2丁目6-8,120,200,,35.9395503944,136.1909691528,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,98,福井県,鯖江市,,宮前町1丁目7-27,120,100,,35.9389236167,136.1895557722,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,99,福井県,鯖江市,,宮前町1丁目2-12,120,75,,35.9377590333,136.1889943056,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,100,福井県,鯖江市,,宮前町1丁目8,120,100,,35.936367875,136.1875027,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,101,福井県,鯖江市,,宮前町1丁目6,120,200,,35.9362194333,136.1891102278,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,102,福井県,鯖江市,,宮前町2丁目2-3,120,100,,35.9354089944,136.1878416667,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,103,福井県,鯖江市,,宮前町2丁目15-23-2,120,75,,35.9338351694,136.1877117083,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,104,福井県,鯖江市,,宮前町2丁目3-42,120,150,,35.9342687694,136.1887555917,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,105,福井県,鯖江市,,宮前2丁目3-27,120,150,,35.9323661778,136.1888940194,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,106,福井県,鯖江市,,宮前町2丁目4-16,120,100,,35.9311517694,136.1886630611,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,107,福井県,鯖江市,,舟津町3丁目4-8,120,75,,35.9372500722,136.1813388556,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,108,福井県,鯖江市,,舟津町3丁目1-9,120,200,,35.9354112472,136.1831177306,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,109,福井県,鯖江市,,上鯖江町72-30,120,100,,35.9278384833,136.1766633056,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,110,福井県,鯖江市,,上鯖江町72-30,120,100,,35.928191475,136.1771856972,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,112,福井県,鯖江市,,舟津町2丁目2-19,120,75,,35.9401471333,136.182750025,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,113,福井県,鯖江市,,宮前町1丁目4-39-1,120,100,,35.9387720111,136.1904145694,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,114,福井県,鯖江市,,舟津町1丁目2-8,120,75,,35.9381146333,136.1878789833,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,115,福井県,鯖江市,,日の出町11-10,120,75,,35.9416966889,136.1875159278,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,116,福井県,鯖江市,,宮前町1丁目6,120,100,,35.9366489167,136.19024125,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,117,福井県,鯖江市,,宮前町2丁目3-21,120,75,,35.933389825,136.1894394917,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,118,福井県,鯖江市,,宮前町2丁目16,120,75,,35.9330399667,136.1874138194,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,119,福井県,鯖江市,,屋形町8-4,120,75,,35.9430495889,136.1838647139,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,120,福井県,鯖江市,,屋形町3-3,100,75,,35.9440090833,136.1832321639,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,121,福井県,鯖江市,,日の出町1,120,75,,35.9394129389,136.1840469472,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,123,福井県,鯖江市,,日の出町12-8,120,75,,35.9402620639,136.1885704444,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,124,福井県,鯖江市,,上鯖江町2丁目9-1,120,75,,35.9353824278,136.1797652028,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,125,福井県,鯖江市,,上鯖江町1丁目12-4,120,75,,35.9378878389,136.1791723833,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,126,福井県,鯖江市,,上鯖江町2丁目14-11,120,100,,35.93776645,136.1781926083,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,127,福井県,鯖江市,,上鯖江町2丁目9,120,100,,35.9356047528,136.1782093833,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,128,福井県,鯖江市,,宮前2丁目8-5-1-1,120,100,,35.9322914306,136.1857971639,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,129,福井県,鯖江市,,宮前2丁目12,120,100,,35.9314568472,136.1847346611,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,130,福井県,鯖江市,,舟津町1丁目1-15,120,150,,35.9364162333,136.1870087472,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,131,福井県,鯖江市,,舟津町4丁目3-28,120,75,,35.9323264,136.1825683694,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,132,福井県,鯖江市,,舟津町4丁目3-15,120,100,,35.931434825,136.1821018778,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,133,福井県,鯖江市,,舟津町4丁目2,120,150,,35.9330321639,136.1834252028,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,134,福井県,鯖江市,,舟津町4丁目2,120,150,,35.9335471194,136.185097375,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,135,福井県,鯖江市,,舟津町4丁目4,120,100,,35.9315326667,136.1836647639,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第2分団,137,福井県,鯖江市,,舟津町5丁目5-16,120,75,,35.9308626056,136.1778263,無,http://statdb.nstac.go.jp/lod/sac/C18207
